CustomerID,Recency,Frequency,Monetary,R_quartile,F_quartile,M_quartile,RFM_Segment,RFM_Score
13925.0,93,41,678.25,2,2,3,223,7
13926.0,23,11,223.85000000000002,3,1,1,311,5
13927.0,75,21,348.99,2,2,2,222,6
13928.0,11,27,464.57,4,2,2,422,8
13929.0,169,9,842.65,1,1,3,113,5
13930.0,58,17,337.34,2,1,2,212,5
13931.0,96,58,1237.53,2,3,3,233,8
13932.0,295,16,307.4,1,1,2,112,4
13933.0,109,23,608.79,2,2,2,222,6
13934.0,264,31,922.1,1,2,3,123,6
13936.0,180,26,376.58,1,2,2,122,5
13937.0,169,9,158.85,1,1,1,111,3
13938.0,35,7,71.66,3,1,1,311,5
13939.0,23,45,568.55,3,3,2,332,8
13940.0,17,49,839.14,4,3,3,433,10
13941.0,22,45,5112.96,3,3,4,334,10
13946.0,79,11,561.57,2,1,2,212,5
13947.0,65,5,90.60000000000001,2,1,1,211,4
13948.0,361,3,102.0,1,1,1,111,3
13949.0,3,160,2427.32,4,4,4,444,12
13950.0,11,35,745.0600000000001,4,2,3,423,9
13951.0,176,39,674.45,1,2,3,123,6
13952.0,218,137,3251.071,1,4,4,144,9
13953.0,7,20,3515.68,4,2,4,424,10
13954.0,2,25,439.92,4,2,2,422,8
13955.0,154,33,322.96,1,2,2,122,5
13956.0,5,147,1019.27,4,4,3,443,11
13959.0,79,90,594.04,2,3,2,232,7
13960.0,21,12,230.22,3,1,1,311,5
13962.0,22,11,169.54999999999998,3,1,1,311,5
13963.0,308,35,664.54,1,2,2,122,5
13967.0,146,2,80.7,1,1,1,111,3
13969.0,7,619,9024.17,4,4,4,444,12
13971.0,19,149,2758.26,3,4,4,344,11
13972.0,71,15,190.25,2,1,1,211,4
13973.0,287,11,264.7,1,1,1,111,3
13974.0,49,28,413.59000000000003,3,2,2,322,7
13975.0,31,329,2461.2400000000002,3,4,4,344,11
13976.0,207,10,357.98,1,1,2,112,4
13978.0,15,15,196.79,4,1,1,411,6
13979.0,73,54,869.87,2,3,3,233,8
13980.0,60,11,200.14,2,1,1,211,4
13982.0,39,111,1871.81,3,4,4,344,11
13983.0,30,107,2603.43,3,4,4,344,11
13984.0,27,16,920.51,3,1,3,313,7
13985.0,4,349,7060.13,4,4,4,444,12
13986.0,17,13,320.46,4,1,2,412,7
13988.0,20,234,4147.96,3,4,4,344,11
13989.0,66,41,1266.08,2,2,3,223,7
13990.0,213,16,311.3,1,1,2,112,4
13991.0,12,82,852.88,4,3,3,433,10
13992.0,30,5,76.8,3,1,1,311,5
13993.0,43,121,3466.36,3,4,4,344,11
13994.0,4,148,2274.14,4,4,4,444,12
13995.0,15,86,1393.69,4,3,3,433,10
13999.0,10,208,3901.81,4,4,4,444,12
14000.0,211,15,635.66,1,1,2,112,4
14001.0,46,39,2043.0800000000002,3,2,4,324,9
14002.0,134,47,529.73,2,3,2,232,7
14004.0,43,171,4582.64,3,4,4,344,11
14005.0,10,84,2874.72,4,3,4,434,11
14006.0,116,30,962.19,2,2,3,223,7
14009.0,198,42,695.61,1,3,3,133,7
14012.0,278,11,328.8,1,1,2,112,4
14013.0,110,34,473.02,2,2,2,222,6
14014.0,77,39,505.18,2,2,2,222,6
14015.0,53,20,917.34,2,2,3,223,7
14016.0,162,161,4341.21,1,4,4,144,9
14019.0,47,66,1421.6100000000001,3,3,3,333,9
14020.0,17,39,642.8,4,2,2,422,8
14021.0,155,22,631.9,1,2,2,122,5
14022.0,225,28,440.0,1,2,2,122,5
14023.0,7,31,584.07,4,2,2,422,8
14024.0,122,16,327.7,2,1,2,212,5
14027.0,61,6,104.82,2,1,1,211,4
14029.0,63,15,467.66,2,1,2,212,5
14030.0,18,242,2358.84,4,4,4,444,12
14031.0,7,250,17286.86,4,4,4,444,12
14032.0,2,143,2975.59,4,4,4,444,12
14034.0,22,86,648.89,3,3,2,332,8
14035.0,29,66,1428.02,3,3,3,333,9
14036.0,285,38,626.65,1,2,2,122,5
14037.0,176,28,147.20000000000002,1,2,1,121,4
14038.0,78,92,1560.38,2,3,3,233,8
14039.0,33,6,152.2,3,1,1,311,5
14040.0,41,229,3560.32,3,4,4,344,11
14041.0,266,21,141.41,1,2,1,121,4
14044.0,27,206,646.42,3,4,2,342,9
14045.0,109,6,1659.75,2,1,3,213,6
14046.0,284,14,154.99,1,1,1,111,3
14047.0,9,32,1308.6100000000001,4,2,3,423,9
14048.0,305,85,409.93,1,3,2,132,6
14049.0,17,478,5578.72,4,4,4,444,12
14050.0,32,54,746.36,3,3,3,333,9
14051.0,1,210,15610.390000000001,4,4,4,444,12
14052.0,20,56,225.35999999999999,3,3,1,331,7
14053.0,124,4,260.25,2,1,1,211,4
14054.0,65,6,92.46000000000001,2,1,1,211,4
14055.0,106,10,725.6400000000001,2,1,3,213,6
14056.0,1,1088,8152.71,4,4,4,444,12
14057.0,24,283,6211.66,3,4,4,344,11
14059.0,267,8,183.6,1,1,1,111,3
14060.0,5,202,6140.42,4,4,4,444,12
14062.0,10,111,10464.85,4,4,4,444,12
14064.0,29,77,1334.34,3,3,3,333,9
14066.0,267,7,152.55,1,1,1,111,3
14067.0,64,52,374.7,2,3,2,232,7
14068.0,320,24,265.85,1,2,1,121,4
14071.0,4,323,1437.57,4,4,3,443,11
14073.0,32,13,151.04,3,1,1,311,5
14075.0,5,43,942.26,4,3,3,433,10
14076.0,129,44,118.67,2,3,1,231,6
14077.0,41,42,499.42,3,3,2,332,8
14078.0,102,65,1049.37,2,3,3,233,8
14079.0,125,12,375.1,2,1,2,212,5
14080.0,33,4,45.599999999999994,3,1,1,311,5
14081.0,302,150,921.62,1,4,3,143,8
14082.0,365,29,182.25,1,2,1,121,4
14083.0,4,177,1002.9,4,4,3,443,11
14085.0,2,448,4421.29,4,4,4,444,12
14087.0,3,68,191.47,4,3,1,431,8
14088.0,10,589,50491.81,4,4,4,444,12
14089.0,57,13,158.75,2,1,1,211,4
14090.0,325,1,76.32000000000001,1,1,1,111,3
14092.0,8,214,4076.9100000000003,4,4,4,444,12
14093.0,12,100,433.86,4,4,2,442,10
14096.0,4,5111,65164.79,4,4,4,444,12
14098.0,37,21,147.35,3,2,1,321,6
14099.0,16,250,3104.17,4,4,4,444,12
14100.0,138,25,191.95,2,2,1,221,5
14101.0,74,35,5976.79,2,2,4,224,8
14102.0,5,58,1105.8799999999999,4,3,3,433,10
14104.0,155,21,216.21,1,2,1,121,4
14105.0,239,74,1266.23,1,3,3,133,7
14107.0,52,123,2703.23,2,4,4,244,10
14108.0,31,34,597.91,3,2,2,322,7
14109.0,73,9,144.2,2,1,1,211,4
14110.0,4,155,5683.15,4,4,4,444,12
14111.0,14,10,692.85,4,1,3,413,8
14112.0,23,160,2915.15,3,4,4,344,11
14113.0,4,34,1840.42,4,2,4,424,10
14114.0,274,15,386.53,1,1,2,112,4
14116.0,20,72,1382.74,3,3,3,333,9
14117.0,144,3,90.0,1,1,1,111,3
14121.0,4,159,2780.15,4,4,4,444,12
14124.0,84,5,419.58,2,1,2,212,5
14125.0,11,166,2720.63,4,4,4,444,12
14126.0,8,15,706.1300000000001,4,1,3,413,8
14127.0,123,44,709.71,2,3,3,233,8
14128.0,61,46,637.5,2,3,2,232,7
14129.0,2,52,1123.8600000000001,4,3,3,433,10
14130.0,319,66,480.91,1,3,2,132,6
14132.0,2,200,3586.03,4,4,4,444,12
14133.0,130,28,605.64,2,2,2,222,6
14135.0,2,134,4690.31,4,4,4,444,12
14138.0,2,46,965.88,4,3,3,433,10
14139.0,46,26,415.82,3,2,2,322,7
14140.0,4,66,935.05,4,3,3,433,10
14141.0,3,40,915.13,4,2,3,423,9
14142.0,373,22,311.81,1,2,2,122,5
14143.0,134,7,115.8,2,1,1,211,4
14145.0,47,11,3742.2,3,1,4,314,8
14146.0,9,210,4191.0,4,4,4,444,12
14147.0,78,5,483.4,2,1,2,212,5
14148.0,234,3,157.2,1,1,1,111,3
14149.0,221,28,446.62,1,2,2,122,5
14150.0,36,26,658.64,3,2,2,322,7
14152.0,75,49,621.29,2,3,2,232,7
14154.0,239,52,1345.62,1,3,3,133,7
14155.0,266,6,118.75,1,1,1,111,3
14156.0,10,1395,117210.08,4,4,4,444,12
14157.0,20,46,424.89000000000004,3,3,2,332,8
14158.0,40,41,507.65999999999997,3,2,2,322,7
14159.0,20,1175,4630.35,3,4,4,344,11
14161.0,216,104,1097.6200000000001,1,4,3,143,8
14162.0,174,25,289.36,1,2,1,121,4
14163.0,87,52,2445.91,2,3,4,234,9
14164.0,71,29,1631.77,2,2,3,223,7
14165.0,276,24,120.44,1,2,1,121,4
14167.0,39,50,562.59,3,3,2,332,8
14171.0,98,58,363.79,2,3,2,232,7
14173.0,11,29,450.84,4,2,2,422,8
14174.0,33,26,134.46,3,2,1,321,6
14175.0,60,149,3222.3,2,4,4,244,10
14176.0,297,31,576.9000000000001,1,2,2,122,5
14177.0,86,41,549.46,2,2,2,222,6
14178.0,9,318,1600.26,4,4,3,443,11
14179.0,41,157,701.57,3,4,3,343,10
14180.0,11,240,4748.52,4,4,4,444,12
14184.0,67,24,452.89,2,2,2,222,6
14185.0,331,3,197.65,1,1,1,111,3
14188.0,31,65,2054.36,3,3,4,334,10
14189.0,2,265,4654.08,4,4,4,444,12
14191.0,2,259,4684.76,4,4,4,444,12
14193.0,68,42,853.39,2,3,3,233,8
14194.0,5,579,11349.52,4,4,4,444,12
14195.0,202,7,1012.0,1,1,3,113,5
14196.0,107,6,335.52,2,1,2,212,5
14198.0,18,39,701.4,4,2,3,423,9
14199.0,218,2,185.39999999999998,1,1,1,111,3
14201.0,60,37,747.44,2,2,3,223,7
14204.0,2,39,150.61,4,2,1,421,7
14205.0,17,24,466.7,4,2,2,422,8
14206.0,239,20,328.15999999999997,1,2,2,122,5
14208.0,95,10,151.74,2,1,1,211,4
14209.0,11,87,2073.43,4,3,4,434,11
14210.0,106,102,1905.8400000000001,2,4,4,244,10
14211.0,53,112,2241.1,2,4,4,244,10
14212.0,90,9,1070.48,2,1,3,213,6
14214.0,31,67,1004.38,3,3,3,333,9
14215.0,12,108,1789.72,4,4,4,444,12
14216.0,3,59,1839.3,4,3,4,434,11
14217.0,2,100,2004.98,4,4,4,444,12
14218.0,43,12,169.48000000000002,3,1,1,311,5
14219.0,4,7,89.94,4,1,1,411,6
14220.0,247,21,632.4000000000001,1,2,2,122,5
14221.0,42,193,3432.8,3,4,4,344,11
14222.0,177,41,683.17,1,2,3,123,6
14223.0,92,60,991.13,2,3,3,233,8
14224.0,110,113,1009.73,2,4,3,243,9
14226.0,29,66,2214.79,3,3,4,334,10
14227.0,26,175,3350.96,3,4,4,344,11
14229.0,52,40,1547.2,2,2,3,223,7
14231.0,184,50,925.71,1,3,3,133,7
14232.0,43,115,2048.07,3,4,4,344,11
14233.0,49,35,1462.72,3,2,3,323,8
14234.0,22,147,754.12,3,4,3,343,10
14235.0,75,79,3144.86,2,3,4,234,9
14236.0,81,15,490.86,2,1,2,212,5
14237.0,373,9,161.0,1,1,1,111,3
14238.0,326,8,146.85,1,1,1,111,3
14239.0,43,112,2380.85,3,4,4,344,11
14240.0,30,42,890.34,3,3,3,333,9
14241.0,184,10,213.70000000000002,1,1,1,111,3
14242.0,235,16,280.55,1,1,1,111,3
14243.0,9,141,2588.77,4,4,4,444,12
14245.0,220,108,1693.45,1,4,4,144,9
14246.0,111,75,1474.06,2,3,3,233,8
14247.0,278,20,136.77,1,2,1,121,4
14248.0,318,8,302.58,1,1,1,111,3
14250.0,7,111,1904.05,4,4,4,444,12
14251.0,2,78,2879.7000000000003,4,3,4,434,11
14256.0,260,53,969.0600000000001,1,3,3,133,7
14257.0,64,106,3099.7200000000003,2,4,4,244,10
14258.0,9,111,12669.98,4,4,4,444,12
14259.0,142,5,120.0,2,1,1,211,4
14261.0,51,52,1163.45,3,3,3,333,9
14262.0,8,143,2618.23,4,4,4,444,12
14264.0,155,17,333.97,1,1,2,112,4
14265.0,109,31,530.18,2,2,2,222,6
14267.0,163,55,1516.24,1,3,3,133,7
14270.0,332,29,492.65000000000003,1,2,2,122,5
14271.0,226,10,112.32000000000001,1,1,1,111,3
14272.0,74,33,437.96,2,2,2,222,6
14273.0,51,29,559.97,3,2,2,322,7
14276.0,99,64,1119.74,2,3,3,233,8
14277.0,15,222,4188.0,4,4,4,444,12
14280.0,197,8,134.04,1,1,1,111,3
14282.0,3,154,3701.44,4,4,4,444,12
14284.0,31,32,595.25,3,2,2,322,7
14285.0,21,27,1910.01,3,2,4,324,9
14286.0,24,280,4628.75,3,4,4,344,11
14287.0,8,9,176.63,4,1,1,411,6
14288.0,213,16,426.6,1,1,2,112,4
14289.0,9,47,911.26,4,3,3,433,10
14290.0,11,101,2314.65,4,4,4,444,12
14291.0,2,237,3883.25,4,4,4,444,12
14292.0,8,100,4871.93,4,4,4,444,12
14293.0,3,61,1046.56,4,3,3,433,10
14295.0,40,5,166.20000000000002,3,1,1,311,5
14297.0,18,62,1305.33,4,3,3,433,10
14298.0,8,1637,51527.3,4,4,4,444,12
14299.0,8,143,3965.62,4,4,4,444,12
14300.0,19,3,43.2,3,1,1,311,5
14301.0,117,13,640.14,2,1,2,212,5
14304.0,223,17,383.45,1,1,2,112,4
14305.0,71,105,1858.96,2,4,4,244,10
14306.0,51,33,2093.32,3,2,4,324,9
14307.0,89,180,2995.7200000000003,2,4,4,244,10
14309.0,8,117,2352.53,4,4,4,444,12
14311.0,243,20,310.26,1,2,2,122,5
14312.0,47,87,1611.5900000000001,3,3,3,333,9
14314.0,107,8,120.0,2,1,1,211,4
14315.0,45,101,2481.13,3,4,4,344,11
14317.0,65,24,508.58,2,2,2,222,6
14320.0,207,31,477.79,1,2,2,122,5
14321.0,11,123,1530.75,4,4,3,443,11
14323.0,115,36,605.0600000000001,2,2,2,222,6
14326.0,242,8,183.85,1,1,1,111,3
14327.0,163,12,311.65000000000003,1,1,2,112,4
14329.0,17,258,4975.24,4,4,4,444,12
14331.0,124,28,462.66,2,2,2,222,6
14332.0,23,25,840.21,3,2,3,323,8
14333.0,68,15,415.2,2,1,2,212,5
14334.0,17,162,2552.21,4,4,4,444,12
14335.0,16,60,454.86,4,3,2,432,9
14336.0,17,90,1614.91,4,3,3,433,10
14338.0,161,31,588.22,1,2,2,122,5
14339.0,243,14,309.52000000000004,1,1,2,112,4
14340.0,219,6,134.7,1,1,1,111,3
14341.0,45,128,2166.98,3,4,4,344,11
14342.0,21,21,668.5600000000001,3,2,2,322,7
14344.0,127,71,889.9300000000001,2,3,3,233,8
14345.0,39,6,108.98,3,1,1,311,5
14346.0,121,60,1021.58,2,3,3,233,8
14348.0,260,18,409.57,1,2,2,122,5
14349.0,10,31,133.5,4,2,1,421,7
14350.0,274,18,282.93,1,2,1,121,4
14351.0,165,1,51.0,1,1,1,111,3
14352.0,157,47,1078.96,1,3,3,133,7
14353.0,215,6,90.6,1,1,1,111,3
14354.0,6,9,163.62,4,1,1,411,6
14355.0,366,11,174.4,1,1,1,111,3
14356.0,80,33,701.23,2,2,3,223,7
14357.0,43,40,225.12,3,2,1,321,6
14359.0,19,55,912.1800000000001,3,3,3,333,9
14360.0,32,117,2118.03,3,4,4,344,11
14362.0,22,37,151.5,3,2,1,321,6
14364.0,109,69,3717.35,2,3,4,234,9
14367.0,8,521,9227.82,4,4,4,444,12
14368.0,320,8,155.0,1,1,1,111,3
14371.0,295,4,100.5,1,1,1,111,3
14373.0,358,4,76.55,1,1,1,111,3
14375.0,185,66,235.56,1,3,1,131,5
14377.0,191,11,617.05,1,1,2,112,4
14379.0,44,46,348.1,3,3,2,332,8
14381.0,52,56,202.68,2,3,1,231,6
14382.0,26,126,615.49,3,4,2,342,9
14383.0,38,59,1247.69,3,3,3,333,9
14385.0,9,14,202.10999999999999,4,1,1,411,6
14386.0,297,7,142.4,1,1,1,111,3
14387.0,33,139,1727.6,3,4,4,344,11
14388.0,10,186,3212.84,4,4,4,444,12
14389.0,65,45,1043.46,2,3,3,233,8
14390.0,10,284,4642.57,4,4,4,444,12
14393.0,218,5,67.95,1,1,1,111,3
14395.0,2,348,3479.91,4,4,4,444,12
14396.0,65,73,487.99,2,3,2,232,7
14397.0,3,87,2612.96,4,3,4,434,11
14400.0,149,25,574.7,1,2,2,122,5
14401.0,4,182,4051.48,4,4,4,444,12
14403.0,130,20,1475.81,2,2,3,223,7
14404.0,34,100,1449.32,3,4,3,343,10
14406.0,119,8,156.75,2,1,1,211,4
14407.0,107,73,2157.73,2,3,4,234,9
14408.0,11,106,2599.03,4,4,4,444,12
14409.0,71,54,2059.4500000000003,2,3,4,234,9
14410.0,92,189,1100.27,2,4,3,243,9
14411.0,311,14,1063.0,1,1,3,113,5
14412.0,43,43,770.03,3,3,3,333,9
14413.0,362,22,121.05,1,2,1,121,4
14414.0,92,97,1496.98,2,3,3,233,8
14415.0,1,579,5855.57,4,4,4,444,12
14416.0,22,14,490.22,3,1,2,312,6
14418.0,4,124,1937.25,4,4,4,444,12
14419.0,11,202,1051.79,4,4,3,443,11
14420.0,99,29,387.52,2,2,2,222,6
14421.0,57,27,813.11,2,2,3,223,7
14422.0,1,222,4263.64,4,4,4,444,12
14423.0,218,3,265.2,1,1,1,111,3
14424.0,18,1,322.08,4,1,2,412,7
14426.0,24,224,4481.67,3,4,4,344,11
14427.0,50,17,363.34000000000003,3,1,2,312,6
14428.0,7,137,1224.06,4,4,3,443,11
14431.0,303,17,470.36,1,1,2,112,4
14432.0,10,377,2248.5,4,4,4,444,12
14434.0,22,12,1372.8,3,1,3,313,7
14436.0,99,9,89.06,2,1,1,211,4
14437.0,366,5,63.0,1,1,1,111,3
14438.0,306,9,131.9,1,1,1,111,3
14439.0,320,32,2661.24,1,2,4,124,7
14440.0,8,55,2357.68,4,3,4,434,11
14441.0,1,51,1712.89,4,3,4,434,11
14442.0,205,63,1589.82,1,3,3,133,7
14443.0,54,93,1420.2,2,3,3,233,8
14446.0,1,277,1010.35,4,4,3,443,11
14447.0,19,70,1163.23,3,3,3,333,9
14448.0,9,20,375.35,4,2,2,422,8
14449.0,19,250,885.8,3,4,3,343,10
14450.0,181,40,483.25,1,2,2,122,5
14451.0,60,105,643.9,2,4,2,242,8
14452.0,11,60,259.05,4,3,1,431,8
14453.0,190,22,119.93,1,2,1,121,4
14456.0,5,947,3017.28,4,4,4,444,12
14457.0,311,4,113.64,1,1,1,111,3
14459.0,155,37,1837.92,1,2,4,124,7
14460.0,110,16,434.34,2,1,2,212,5
14461.0,148,180,2103.06,1,4,4,144,9
14462.0,66,233,1980.57,2,4,4,244,10
14463.0,98,6,529.62,2,1,2,212,5
14465.0,247,123,1038.44,1,4,3,143,8
14466.0,29,72,2272.4,3,3,4,334,10
14467.0,18,89,596.26,4,3,2,432,9
14470.0,12,43,461.19,4,3,2,432,9
14472.0,104,265,1852.67,2,4,4,244,10
14473.0,74,7,234.34,2,1,1,211,4
14474.0,46,29,547.66,3,2,2,322,7
14475.0,72,42,925.85,2,3,3,233,8
14476.0,257,17,193.0,1,1,1,111,3
14477.0,20,10,1309.6,3,1,3,313,7
14479.0,254,18,316.25,1,2,2,122,5
14480.0,11,13,279.05,4,1,1,411,6
14481.0,165,30,636.51,1,2,2,122,5
14482.0,18,137,2022.81,4,4,4,444,12
14483.0,282,9,137.1,1,1,1,111,3
14484.0,50,14,321.92,3,1,2,312,6
14485.0,39,46,162.8,3,3,1,331,7
14487.0,27,140,1165.48,3,4,3,343,10
14488.0,68,46,1064.28,2,3,3,233,8
14489.0,207,30,463.38,1,2,2,122,5
14491.0,175,17,340.93,1,1,2,112,4
14493.0,7,120,2383.2400000000002,4,4,4,444,12
14494.0,26,7,139.56,3,1,1,311,5
14495.0,51,6,123.80000000000001,3,1,1,311,5
14496.0,312,19,538.8100000000001,1,2,2,122,5
14497.0,309,29,475.37,1,2,2,122,5
14498.0,43,193,1957.32,3,4,4,344,11
14499.0,26,190,808.44,3,4,3,343,10
14500.0,88,7,356.85,2,1,2,212,5
14501.0,184,10,251.21,1,1,1,111,3
14502.0,20,608,2429.83,3,4,4,344,11
14503.0,3,164,3543.26,4,4,4,444,12
14504.0,47,107,673.26,3,4,3,343,10
14505.0,17,785,5859.43,4,4,4,444,12
14506.0,17,295,1960.65,4,4,4,444,12
14507.0,24,95,1367.88,3,3,3,333,9
14508.0,22,55,268.05,3,3,1,331,7
14511.0,11,68,1314.81,4,3,3,433,10
14512.0,188,23,275.28,1,2,1,121,4
14513.0,101,12,455.59000000000003,2,1,2,212,5
14514.0,61,69,990.2,2,3,3,233,8
14515.0,18,98,2076.89,4,3,4,434,11
14517.0,33,18,330.45,3,2,2,322,7
14518.0,64,16,174.37,2,1,1,211,4
14520.0,2,4,270.6,4,1,1,411,6
14522.0,24,17,974.54,3,1,3,313,7
14523.0,108,12,241.09,2,1,1,211,4
14524.0,32,197,1843.83,3,4,4,344,11
14525.0,20,282,4215.9,3,4,4,344,11
14527.0,3,971,8507.13,4,4,4,444,12
14528.0,37,18,364.21999999999997,3,2,2,322,7
14529.0,60,213,578.61,2,4,2,242,8
14530.0,26,213,2862.11,3,4,4,344,11
14532.0,236,64,932.85,1,3,3,133,7
14533.0,25,62,1949.72,3,3,4,334,10
14534.0,3,508,4397.3,4,4,4,444,12
14535.0,60,328,2854.84,2,4,4,244,10
14536.0,260,18,170.95,1,2,1,121,4
14537.0,58,10,355.56,2,1,2,212,5
14538.0,65,19,388.25,2,2,2,222,6
14539.0,16,32,537.48,4,2,2,422,8
14540.0,10,71,952.66,4,3,3,433,10
14541.0,59,105,1453.35,2,4,3,243,9
14542.0,186,5,103.25,1,1,1,111,3
14543.0,29,71,3599.73,3,3,4,334,10
14544.0,24,111,2004.3,3,4,4,344,11
14546.0,5,397,2573.93,4,4,4,444,12
14547.0,4,355,3974.75,4,4,4,444,12
14548.0,151,4,652.8,1,1,2,112,4
14549.0,311,56,289.24,1,3,1,131,5
14550.0,11,47,757.37,4,3,3,433,10
14551.0,18,10,186.23,4,1,1,411,6
14552.0,152,57,164.22,1,3,1,131,5
14553.0,19,113,859.27,3,4,3,343,10
14554.0,10,203,2279.4900000000002,4,4,4,444,12
14555.0,57,19,312.54,2,2,2,222,6
14557.0,85,16,788.38,2,1,3,213,6
14560.0,7,74,2237.77,4,3,4,434,11
14561.0,76,69,1080.76,2,3,3,233,8
14562.0,4,419,5006.77,4,4,4,444,12
14565.0,96,127,3099.12,2,4,4,244,10
14566.0,111,4,1432.0,2,1,3,213,6
14567.0,57,33,1530.3600000000001,2,2,3,223,7
14569.0,1,12,227.39,4,1,1,411,6
14570.0,281,29,218.06,1,2,1,121,4
14572.0,3,262,2804.54,4,4,4,444,12
14573.0,180,227,1639.82,1,4,3,143,8
14576.0,372,1,35.400000000000006,1,1,1,111,3
14577.0,13,123,859.71,4,4,3,443,11
14578.0,3,24,168.63,4,2,1,421,7
14581.0,17,17,138.6,4,1,1,411,6
14582.0,41,6,114.11,3,1,1,311,5
14583.0,6,302,986.96,4,4,3,443,11
14584.0,169,98,1033.06,1,3,3,133,7
14585.0,50,29,157.05,3,2,1,321,6
14586.0,277,19,237.35999999999999,1,2,1,121,4
14587.0,19,371,1580.29,3,4,3,343,10
14589.0,372,3,39.75,1,1,1,111,3
14591.0,15,176,1320.21,4,4,3,443,11
14592.0,35,158,557.94,3,4,2,342,9
14593.0,22,151,617.15,3,4,2,342,9
14594.0,7,52,363.33,4,3,2,432,9
14595.0,20,102,1740.6000000000001,3,4,4,344,11
14597.0,11,47,866.24,4,3,3,433,10
14598.0,44,50,221.97,3,3,1,331,7
14600.0,306,25,393.33000000000004,1,2,2,122,5
14601.0,11,7,213.96,4,1,1,411,6
14603.0,275,2,660.0,1,1,2,112,4
14606.0,1,2677,12076.15,4,4,4,444,12
14607.0,16,81,16209.5,4,3,4,434,11
14608.0,4,20,1785.15,4,2,4,424,10
14609.0,72,4,601.56,2,1,2,212,5
14616.0,243,3,406.08000000000004,1,1,2,112,4
14618.0,9,16,553.44,4,1,2,412,7
14619.0,246,20,394.44,1,2,2,122,5
14620.0,206,26,412.78000000000003,1,2,2,122,5
14621.0,1,92,1788.3600000000001,4,3,4,434,11
14622.0,185,21,320.58000000000004,1,2,2,122,5
14623.0,32,133,886.7,3,4,3,343,10
14624.0,57,13,225.85,2,1,1,211,4
14625.0,196,53,899.63,1,3,3,133,7
14626.0,24,122,2791.27,3,4,4,344,11
14628.0,91,24,671.96,2,2,3,223,7
14629.0,4,150,955.26,4,4,3,443,11
14631.0,51,41,1006.98,3,2,3,323,8
14632.0,263,8,114.56,1,1,1,111,3
14633.0,266,20,344.90000000000003,1,2,2,122,5
14636.0,36,28,609.85,3,2,2,322,7
14638.0,51,16,443.6,3,1,2,312,6
14639.0,52,172,2984.4900000000002,2,4,4,244,10
14640.0,24,105,2107.38,3,4,4,344,11
14641.0,22,7,110.46000000000001,3,1,1,311,5
14642.0,59,2,96.12,2,1,1,211,4
14643.0,170,31,693.8100000000001,1,2,3,123,6
14644.0,68,26,830.76,2,2,3,223,7
14645.0,157,30,597.09,1,2,2,122,5
14646.0,2,2076,280206.02,4,4,4,444,12
14647.0,201,28,236.04000000000002,1,2,1,121,4
14649.0,5,186,1402.59,4,4,3,443,11
14651.0,67,101,653.75,2,4,2,242,8
14652.0,77,29,114.18,2,2,1,221,5
14653.0,1,234,1926.65,4,4,4,444,12
14655.0,8,49,1932.23,4,3,4,434,11
14656.0,169,80,291.05,1,3,1,131,5
14657.0,18,126,848.22,4,4,3,443,11
14658.0,5,29,247.15,4,2,1,421,7
14659.0,9,253,2529.93,4,4,4,444,12
14660.0,87,30,285.74,2,2,1,221,5
14661.0,27,4,107.95,3,1,1,311,5
14662.0,29,157,741.37,3,4,3,343,10
14664.0,20,98,636.24,3,3,2,332,8
14665.0,61,90,1835.7,2,3,4,234,9
14666.0,24,14,195.25,3,1,1,311,5
14667.0,11,567,9175.04,4,4,4,444,12
14669.0,242,166,1259.24,1,4,3,143,8
14670.0,280,123,392.86,1,4,2,142,7
14672.0,235,61,765.5500000000001,1,3,3,133,7
14673.0,3,74,1736.4,4,3,4,434,11
14675.0,16,97,596.36,4,3,2,432,9
14676.0,31,42,2548.2400000000002,3,3,4,334,10
14680.0,25,258,28754.11,3,4,4,344,11
14681.0,71,7,498.95,2,1,2,212,5
14682.0,188,2,52.0,1,1,1,111,3
14684.0,26,390,1201.51,3,4,3,343,10
14687.0,107,15,628.38,2,1,2,212,5
14688.0,8,324,5579.1,4,4,4,444,12
14689.0,209,13,112.80000000000001,1,1,1,111,3
14690.0,44,48,355.05,3,3,2,332,8
14691.0,31,71,2114.33,3,3,4,334,10
14692.0,137,68,591.55,2,3,2,232,7
14693.0,265,8,172.9,1,1,1,111,3
14696.0,4,130,2078.95,4,4,4,444,12
14697.0,218,22,188.61,1,2,1,121,4
14698.0,2,200,1217.27,4,4,3,443,11
14699.0,214,8,109.13000000000001,1,1,1,111,3
14700.0,32,112,2195.1,3,4,4,344,11
14701.0,11,327,2526.09,4,4,4,444,12
14702.0,1,342,3251.79,4,4,4,444,12
14703.0,15,22,318.17,4,2,2,422,8
14704.0,11,393,1493.96,4,4,3,443,11
14705.0,199,1,179.0,1,1,1,111,3
14708.0,3,28,1126.3700000000001,4,2,3,423,9
14709.0,15,196,4921.04,4,4,4,444,12
14710.0,14,136,599.48,4,4,2,442,10
14711.0,10,345,2839.62,4,4,4,444,12
14712.0,29,25,917.07,3,2,3,323,8
14713.0,9,338,2662.2,4,4,4,444,12
14714.0,24,10,160.19,3,1,1,311,5
14715.0,25,71,867.38,3,3,3,333,9
14716.0,43,51,307.51,3,3,2,332,8
14719.0,2,235,1581.84,4,4,3,443,11
14720.0,6,37,663.81,4,2,2,422,8
14722.0,147,28,180.42,1,2,1,121,4
