CustomerID,Recency,Frequency,Monetary,Target
14889.0,305,10,135.9,0
14890.0,223,7,125.65,0
14891.0,117,33,554.38,0
14894.0,54,23,655.75,0
14895.0,9,418,9442.17,1
14896.0,174,43,468.77000000000004,0
14897.0,22,37,746.32,1
14898.0,103,68,991.18,1
14901.0,1,82,1226.47,1
14903.0,94,290,2398.62,1
14905.0,127,17,616.15,0
14907.0,68,131,2608.1800000000003,1
14908.0,43,9,277.8,0
14910.0,1,21,316.05,1
14911.0,1,4559,116818.47,1
14912.0,216,14,482.79,1
14913.0,5,87,1227.43,0
14915.0,60,12,307.48,0
14916.0,40,77,1268.98,0
14918.0,85,45,1610.15,0
14920.0,182,57,977.77,0
14921.0,170,53,903.01,1
14923.0,20,44,749.1,0
14924.0,215,10,310.05,0
14929.0,1,11,223.88,0
14930.0,78,127,2362.96,0
14931.0,44,27,847.65,1
14932.0,335,17,363.53,0
14934.0,51,87,1890.94,0
14935.0,266,10,1784.71,0
14936.0,3,364,8137.02,0
14937.0,26,34,1621.88,0
14944.0,46,154,4922.51,1
14947.0,41,14,290.82,0
14948.0,40,51,834.27,1
14951.0,48,20,311.69,0
14952.0,29,138,8099.49,0
14957.0,222,12,58.49,0
14958.0,116,41,483.73,0
14959.0,33,59,695.42,0
14960.0,140,2,88.3,1
14961.0,50,274,5899.93,1
14962.0,240,5,126.7,0
14963.0,3,131,904.93,1
14964.0,216,13,206.21,0
14965.0,65,81,596.09,0
14967.0,19,6,463.8,0
14970.0,37,34,1592.06,0
14971.0,4,155,1097.98,0
14972.0,97,18,114.77,0
14973.0,76,32,1314.45,0
14974.0,6,17,89.94,0
14975.0,26,11,279.94,0
14976.0,26,72,790.86,0
14978.0,41,214,1921.3700000000001,0
14981.0,215,8,102.12,0
14984.0,150,16,102.23,1
14985.0,167,83,292.01,0
14987.0,335,2,163.2,1
14988.0,181,40,334.54,0
14995.0,8,60,231.98000000000002,0
14997.0,15,26,546.1999999999999,0
14998.0,139,74,414.87,0
15000.0,17,77,490.52,0
15002.0,85,115,1641.76,0
15004.0,116,154,1220.77,0
15005.0,1,1036,5772.45,1
15006.0,20,132,480.38,0
15007.0,128,12,156.91,0
15010.0,5,20,308.94,0
15012.0,23,122,405.04,0
15014.0,12,33,257.67,0
15016.0,142,20,170.04,0
15017.0,3,20,125.58,0
15018.0,8,31,496.21,0
15019.0,236,66,252.81,0
15021.0,55,337,1385.3600000000001,1
15022.0,16,43,317.88,1
15023.0,8,482,6028.77,1
15024.0,29,96,1052.73,1
15025.0,2,67,361.96,0
15026.0,49,61,469.0,0
15027.0,0,35,1066.15,0
15028.0,12,43,512.43,1
15030.0,41,7,518.28,0
15031.0,79,43,261.79,1
15032.0,225,52,4959.1,0
15033.0,8,393,2116.34,1
15034.0,39,282,3264.41,1
15035.0,59,27,252.73000000000002,0
15036.0,41,119,429.56,0
15038.0,28,125,685.74,0
15039.0,1,1401,19338.59,1
15041.0,139,66,179.93,0
15042.0,168,5,135.93,0
15043.0,0,3,537.0,0
15044.0,8,379,6783.66,1
15045.0,121,12,735.66,0
15046.0,15,180,4381.53,1
15047.0,239,22,343.62,0
15048.0,34,94,381.0,0
15049.0,243,3,121.17000000000002,0
15050.0,40,56,1278.78,1
15051.0,18,108,1137.68,1
15052.0,288,28,207.73000000000002,0
15053.0,125,40,478.6,1
15054.0,9,67,168.42,1
15057.0,244,25,1489.5,0
15058.0,19,195,1633.14,1
15059.0,10,237,1337.72,0
15061.0,4,362,46967.48,1
15062.0,40,57,987.86,0
15063.0,182,5,370.79999999999995,0
15065.0,7,155,3158.13,0
15066.0,22,42,893.59,0
15067.0,47,82,1744.76,0
15068.0,15,104,553.36,0
15069.0,148,70,1109.53,0
15070.0,342,1,106.2,0
15071.0,63,26,982.07,0
15073.0,155,44,861.96,1
15074.0,74,41,735.67,0
15075.0,47,27,773.03,0
15076.0,142,49,880.85,0
15078.0,3,394,8612.470000000001,1
15079.0,182,47,895.61,0
15081.0,35,27,416.55,1
15083.0,226,5,88.2,0
15087.0,251,15,306.94,0
15088.0,36,40,864.19,1
15089.0,14,130,2182.93,1
15090.0,277,23,381.32,0
15091.0,37,30,480.71,0
15092.0,184,26,457.81,0
15093.0,86,96,4027.1,1
15095.0,73,47,1370.6000000000001,0
15096.0,12,11,219.39000000000001,0
15098.0,151,3,39916.5,0
15099.0,53,23,410.48,0
15100.0,303,3,876.0,0
15101.0,328,4,102.28,1
15103.0,0,35,703.36,0
15104.0,166,67,993.54,0
15105.0,36,83,1717.57,1
15106.0,34,91,1302.46,1
15107.0,280,16,319.5,0
15108.0,111,60,1300.25,0
15109.0,215,28,484.95,0
15110.0,14,27,680.4,1
15111.0,36,68,1237.8,1
15113.0,23,72,2142.79,1
15114.0,40,162,2252.28,1
15116.0,27,36,1202.75,1
15117.0,19,68,1202.03,1
15118.0,103,1,244.8,0
15119.0,215,14,266.4,0
15120.0,103,21,358.82,0
15121.0,19,28,457.72,0
15122.0,83,82,1633.78,0
15123.0,175,53,1069.47,1
15124.0,161,9,90.75,1
15125.0,30,125,11170.48,1
15127.0,35,16,406.53000000000003,0
15128.0,29,102,1471.0,0
15129.0,19,84,3447.4,0
15130.0,139,22,330.11,0
15132.0,25,51,948.4300000000001,1
15133.0,97,29,982.42,0
15134.0,0,68,1236.6100000000001,1
15135.0,208,9,139.05,0
15136.0,65,29,582.9,1
15139.0,209,13,178.96,0
15140.0,21,80,2354.25,0
15142.0,15,26,498.74,0
15143.0,195,14,259.45,0
15144.0,12,176,5358.3,1
15145.0,13,59,1036.37,1
15146.0,134,91,1327.16,0
15147.0,209,28,623.5,0
15149.0,103,23,520.8000000000001,0
15150.0,2,321,4998.74,1
15152.0,18,183,3328.54,1
15153.0,0,22,329.25,0
15154.0,44,71,254.28,0
15156.0,3,20,317.8,1
15157.0,123,89,1505.37,1
15158.0,14,7,401.40000000000003,0
15159.0,19,571,14542.02,1
15160.0,326,4,158.16,0
15163.0,161,10,155.0,1
15164.0,38,101,824.58,0
15165.0,342,27,487.75,0
15167.0,290,39,158.8,0
15171.0,300,5,1289.5,0
15172.0,39,84,1247.95,1
15174.0,292,11,135.75,0
15175.0,41,23,224.14,0
15178.0,229,3,40.5,0
15179.0,23,59,1643.67,1
15180.0,336,6,87.5,0
15181.0,35,16,689.48,0
15182.0,123,29,622.85,0
15184.0,160,20,235.23000000000002,1
15185.0,39,21,310.62,0
15186.0,137,10,229.26000000000002,1
15187.0,0,56,2993.06,1
15189.0,0,190,13771.57,1
15192.0,89,51,1044.32,0
15193.0,30,19,499.32,0
15194.0,1,284,6909.89,1
15197.0,222,15,773.25,1
15198.0,61,10,193.64,0
15199.0,28,13,1268.7,0
15201.0,56,69,1236.54,0
15203.0,49,118,1517.72,1
15204.0,326,9,316.58,0
15205.0,54,37,653.24,0
15206.0,69,6,236.70000000000002,1
15208.0,0,33,662.52,1
15210.0,194,20,331.18,0
15211.0,29,52,894.4100000000001,0
15212.0,210,5,101.8,0
15213.0,288,24,328.35,0
15214.0,8,82,1244.55,1
15215.0,16,35,734.94,0
15216.0,57,2,96.6,0
15218.0,23,149,4949.21,1
15219.0,145,9,305.75,0
15220.0,21,117,1778.96,0
15221.0,335,5,403.25,0
15222.0,288,5,585.0,0
15223.0,195,20,755.75,0
15224.0,327,14,322.08,0
15225.0,203,23,409.40000000000003,0
15226.0,280,8,154.41,0
15227.0,6,58,1219.4,0
15228.0,35,125,3386.71,0
15230.0,208,23,429.6,0
15232.0,82,31,612.06,0
15234.0,246,14,197.0,0
15235.0,187,143,2247.51,0
15236.0,268,15,321.05,0
15237.0,47,92,1328.72,1
15238.0,64,37,772.78,1
15239.0,48,30,461.79,1
15240.0,14,78,1706.57,0
15241.0,36,110,1756.44,0
15243.0,43,22,316.68,0
15244.0,34,34,631.57,0
15245.0,103,89,2515.84,0
15246.0,207,33,514.15,0
15247.0,91,6,356.0,0
15249.0,1,350,6688.46,0
15251.0,10,108,10121.11,1
15252.0,5,44,740.78,0
15253.0,58,38,640.6,1
15254.0,96,18,300.36,0
15255.0,36,47,890.85,0
15256.0,118,6,98.45,0
15257.0,252,7,317.15,0
15258.0,138,34,623.16,0
15260.0,69,77,1810.77,0
15261.0,104,19,254.82,0
15262.0,293,10,178.95000000000002,0
15263.0,76,12,156.51,0
15264.0,33,23,393.74,0
15265.0,120,82,1506.1200000000001,0
15266.0,307,6,119.3,0
15267.0,12,9,1587.76,1
15270.0,87,35,1850.29,1
15271.0,6,237,2118.12,1
15272.0,26,63,721.94,0
15275.0,7,41,615.14,0
15276.0,35,49,128.63,0
15277.0,16,12,255.89999999999998,0
15279.0,324,19,290.51,0
15280.0,141,16,113.12,0
15281.0,28,139,2332.15,0
15286.0,19,3,240.55,0
15287.0,40,15,340.98,1
15288.0,12,88,2306.52,0
15289.0,107,48,697.98,1
15290.0,0,176,6405.51,1
15291.0,1,96,4350.18,1
15292.0,170,24,178.39,0
15296.0,20,194,3672.86,0
15297.0,33,14,230.46,1
15298.0,10,150,3834.52,1
15299.0,36,7,4507.01,0
15300.0,33,28,496.44,0
15301.0,20,242,5049.95,0
15303.0,259,31,574.02,0
15304.0,30,23,694.4,0
15306.0,33,58,1174.3500000000001,0
15307.0,65,12,205.3,0
15308.0,243,19,310.47,0
15311.0,4,2092,52662.99,1
15312.0,44,47,924.85,0
15313.0,79,1,52.0,0
15314.0,168,24,327.97,0
15315.0,33,37,570.5,0
15316.0,296,1,165.0,0
15319.0,253,16,204.5,0
15320.0,13,36,267.13,0
15321.0,40,95,2748.31,0
15322.0,55,42,679.68,0
15325.0,73,48,161.74,0
15326.0,303,29,311.71,0
15327.0,22,10,208.75,0
15329.0,8,57,1049.7,0
15330.0,1,13,714.9599999999999,0
15332.0,335,35,1661.06,0
15333.0,177,16,1028.56,0
15334.0,126,98,350.82,0
15335.0,23,35,170.22,0
15339.0,35,86,574.07,0
15341.0,50,17,2020.52,0
15342.0,99,24,406.09000000000003,0
15343.0,56,21,364.5,0
15344.0,1,23,460.64,1
15345.0,15,20,393.54,0
15346.0,302,17,252.42000000000002,0
15347.0,335,5,201.60000000000002,0
15348.0,41,9,158.04,0
15349.0,127,71,463.91,0
15350.0,342,5,115.65,0
15351.0,2,154,1624.55,1
15353.0,224,61,770.12,0
15355.0,22,8,126.25,1
15356.0,0,499,2718.03,0
15358.0,4,495,7517.14,1
15360.0,9,13,427.93,0
15361.0,331,7,418.92,0
15363.0,342,16,326.0,0
15364.0,65,29,913.19,0
15365.0,51,94,1945.15,1
15366.0,44,44,602.51,0
15367.0,26,95,1877.5900000000001,0
15370.0,10,94,2386.05,0
15372.0,106,27,2007.4,0
15373.0,85,100,1686.9,1
15374.0,98,3,168.0,0
15376.0,9,116,1221.56,0
15379.0,138,194,3703.29,0
15380.0,16,30,1304.96,1
15381.0,183,8,596.85,0
15382.0,54,246,4709.9,1
15384.0,139,41,642.41,0
15385.0,9,12,316.88,0
15386.0,155,31,394.14,0
15388.0,239,10,140.54,0
15389.0,141,1,500.0,0
15392.0,58,44,665.46,1
15393.0,250,8,124.10000000000001,1
15394.0,47,71,1854.14,1
15395.0,295,7,107.45,0
15396.0,82,14,288.18,0
15397.0,259,6,94.0,0
15398.0,47,35,634.85,1
15399.0,48,15,305.17,1
15400.0,61,12,716.2,0
15402.0,118,42,626.77,0
15405.0,158,8,349.1,0
15406.0,0,53,510.71000000000004,0
15407.0,3,148,1046.74,0
15408.0,233,34,267.18,0
15410.0,53,122,3450.84,0
15411.0,39,55,991.26,1
15412.0,140,10,190.53,0
15414.0,6,21,421.50000000000006,1
15415.0,282,47,559.61,0
15416.0,34,192,3984.32,0
15417.0,54,28,508.8,0
15421.0,28,53,950.36,0
15422.0,292,6,97.7,0
15423.0,7,2,43.5,0
15424.0,223,17,383.34,0
15426.0,2,185,966.16,1
15427.0,2,292,1430.54,0
15429.0,44,47,243.06,1
15433.0,183,41,533.3,0
15434.0,1,47,890.58,1
15436.0,16,218,836.55,1
15437.0,231,45,200.16,0
15438.0,100,25,156.57999999999998,0
15440.0,24,62,383.68,0
15442.0,218,2,594.0,0
15443.0,14,193,1665.38,1
15444.0,9,67,335.85,1
15445.0,233,5,113.5,0
15447.0,300,9,155.17000000000002,0
15448.0,282,28,494.64,0
15449.0,154,40,647.7,1
15452.0,40,50,403.08000000000004,1
15453.0,5,249,1236.49,1
15454.0,331,25,179.1,0
15456.0,252,58,434.59,0
15457.0,231,58,237.07,0
15460.0,323,56,214.26,0
15462.0,63,11,234.6,0
15464.0,307,155,1044.65,0
15465.0,31,88,6568.179999999999,1
15466.0,54,57,334.53,0
15467.0,114,39,402.56,1
15468.0,20,24,467.51,0
15469.0,19,24,538.55,0
15472.0,82,76,371.56,0
15473.0,27,8,1057.2,1
15475.0,46,29,454.11,0
15478.0,9,44,1399.92,0
15480.0,85,45,905.5,0
15482.0,5,45,4603.9,1
15483.0,130,84,225.26,0
15484.0,26,124,2026.78,1
15485.0,305,42,1268.13,1
15488.0,62,2,91.32000000000001,0
15489.0,27,41,790.9,1
15491.0,64,154,3100.09,0
15492.0,43,28,487.74,1
15493.0,2,289,1953.41,0
15494.0,90,87,1119.88,1
15497.0,289,10,970.6,1
15498.0,12,456,11788.8,1
15500.0,50,18,406.02000000000004,1
15502.0,36,190,9736.98,1
15503.0,332,66,141.04,0
15504.0,50,13,52.83,0
15505.0,22,97,3610.96,0
15506.0,15,89,507.23,1
15507.0,141,45,475.86,0
15508.0,158,92,1000.27,0
15510.0,300,1,250.0,0
15511.0,7,132,735.6,1
15512.0,125,7,121.0,0
15513.0,2,308,14758.22,0
15514.0,3,132,3076.8900000000003,1
15516.0,14,15,62.43,0
15517.0,202,27,267.03,0
15518.0,33,210,1921.55,0
15521.0,9,185,3000.2,0
15522.0,2,56,397.99,0
15523.0,53,10,412.01000000000005,0
15525.0,342,48,274.93,1
15526.0,2,4,148.44,0
15527.0,8,123,2249.44,1
15528.0,223,26,229.33,0
15529.0,36,587,3613.04,1
15530.0,119,93,1163.69,1
15532.0,100,200,1214.49,1
15533.0,51,44,554.74,1
15535.0,142,72,502.9,0
15537.0,132,24,110.92,0
15541.0,83,29,85.13000000000001,0
15543.0,257,28,127.86,0
15544.0,89,200,2772.37,1
15545.0,23,80,288.96999999999997,0
15547.0,9,601,4391.94,1
15549.0,46,114,1681.46,0
15550.0,75,49,433.28,1
15551.0,6,29,436.06,0
15552.0,186,17,90.12,0
15553.0,29,55,428.93,0
15554.0,247,14,217.2,0
15555.0,3,760,4011.84,1
15561.0,119,16,449.66999999999996,1
15562.0,321,1,134.55,0
15563.0,170,62,735.62,1
15565.0,19,8,173.16000000000003,0
15568.0,14,36,422.52,1
15569.0,73,31,1375.71,0
15570.0,5,299,3768.8,1
15571.0,3,47,398.78000000000003,1
15572.0,79,131,1552.79,1
15573.0,1,97,591.1899999999999,0
15574.0,147,152,675.64,0
15576.0,7,43,921.37,0
15577.0,120,39,258.88,0
15578.0,131,13,127.1,0
15579.0,38,48,327.6,0
15581.0,90,146,3675.77,0
15582.0,69,36,541.51,1
15584.0,17,93,576.8,1
15585.0,146,31,455.3,0
15587.0,19,9,913.68,0
15589.0,225,29,478.53,0
15592.0,16,24,388.58,0
15593.0,40,5,199.8,0
15594.0,51,89,1506.43,1
15596.0,70,77,1406.59,0
15597.0,4,22,324.57,0
15598.0,22,14,240.68,0
15599.0,173,29,448.83,1
15601.0,25,401,6598.16,1
15602.0,40,33,945.19,1
15603.0,48,2,48.480000000000004,0
15604.0,21,17,216.39000000000001,0
15605.0,5,67,1198.23,0
15606.0,30,77,2920.16,0
15607.0,306,13,104.76,0
15608.0,29,58,971.28,1
15609.0,153,16,298.48,0
15610.0,21,6,112.46000000000001,0
15611.0,12,32,1340.3400000000001,1
15612.0,5,6,195.15,0
15615.0,0,391,9360.65,1
15618.0,2,45,776.851,0
15620.0,26,100,1553.18,0
15622.0,12,185,3709.56,0
15623.0,110,19,301.03000000000003,0
15624.0,86,34,588.13,0
15625.0,73,64,1534.26,0
15626.0,44,49,675.8,0
15628.0,16,131,2363.36,1
15630.0,14,60,1186.35,0
15632.0,33,153,2978.96,1
15636.0,59,25,724.76,0
15637.0,22,15,223.36,0
15639.0,103,25,425.32,0
15640.0,5,402,10342.77,1
15641.0,74,119,1887.2,0
15643.0,161,33,664.0,0
15644.0,135,232,803.54,0
15646.0,127,35,447.64000000000004,0
15648.0,173,24,639.5,0
15649.0,305,2,816.0,0
15651.0,6,32,646.3,0
15652.0,60,21,337.74,0
15653.0,62,6,877.44,0
15655.0,212,34,560.6700000000001,0
15656.0,14,47,748.5,0
15658.0,159,48,1024.1000000000001,0
15659.0,13,11,306.45,0
15660.0,54,71,1256.5,1
15661.0,286,5,309.8,0
15663.0,75,9,138.14,0
15664.0,20,17,386.43,0
15665.0,137,115,2222.21,0
15667.0,9,13,301.32000000000005,0
15668.0,187,1,76.32000000000001,0
15669.0,9,33,684.34,0
15670.0,266,12,173.05,0
15671.0,64,64,1972.89,1
15673.0,57,138,2726.23,0
15674.0,42,114,2446.6,0
15675.0,50,21,323.69,0
15676.0,4,196,3267.84,1
15677.0,18,33,657.23,0
15678.0,22,12,352.7,0
15679.0,123,22,260.26,1
15680.0,9,63,1021.71,1
15681.0,152,32,703.22,1
15683.0,86,10,193.75,0
15687.0,34,128,2241.18,1
15689.0,89,9,254.1,0
15690.0,70,8,111.0,1
15691.0,221,2,136.8,0
15694.0,36,54,4716.04,1
15695.0,236,22,409.98,0
15696.0,2,168,2711.11,0
15700.0,141,86,696.68,0
15701.0,37,201,1210.06,1
15703.0,234,5,211.5,0
15704.0,109,117,2293.62,0
15705.0,170,6,143.1,0
15706.0,33,55,1060.56,0
15707.0,4,205,916.98,0
15708.0,10,273,3235.25,0
15709.0,253,6,133.25,0
15712.0,40,42,865.9100000000001,1
15713.0,112,19,356.7,0
15714.0,47,5,132.48000000000002,1
15716.0,115,117,1101.11,0
15717.0,203,7,150.3,0
15719.0,2,931,5030.07,0
15722.0,5,67,2211.21,0
15723.0,334,38,190.70000000000002,0
15724.0,170,11,218.25,0
15727.0,76,262,4589.39,1
15729.0,182,5,85.0,0
15730.0,35,70,1120.88,0
15732.0,181,14,294.12,0
15733.0,252,10,162.3,0
15734.0,84,26,1339.45,0
15737.0,48,65,1064.51,1
15738.0,12,161,4495.52,1
15739.0,35,8,449.12,0
15740.0,18,9,154.88,0
15743.0,6,63,563.11,1
15744.0,47,3,34.8,0
15745.0,3,53,917.2800000000001,1
15746.0,103,28,196.88,0
15747.0,89,43,525.37,1
15748.0,9,20,144.36,0
15749.0,204,10,44534.3,0
15750.0,7,247,1935.52,1
15752.0,9,405,2626.6,0
15753.0,274,1,79.2,0
15754.0,20,28,458.57,0
15755.0,43,126,2076.7400000000002,1
15756.0,30,191,528.01,0
15757.0,35,45,714.42,0
15759.0,187,7,253.04000000000002,0
15762.0,34,37,583.75,0
15763.0,1,61,1086.92,0
15764.0,57,180,3279.9700000000003,0
15766.0,33,11,315.06,0
15768.0,85,27,621.83,0
15769.0,0,122,52848.72,1
15774.0,38,25,270.8,0
15775.0,214,7,104.9,0
15776.0,102,18,241.62,0
15777.0,210,21,1047.1100000000001,0
15780.0,153,29,475.28000000000003,0
15781.0,107,11,211.3,1
15782.0,19,34,2164.34,1
15785.0,2,83,2328.9700000000003,0
15786.0,15,266,4919.0,0
15787.0,30,80,479.09999999999997,1
15789.0,327,25,351.3,0
15791.0,13,75,1612.69,0
15793.0,9,8,612.0,1
15795.0,119,42,610.01,0
15796.0,41,97,1884.76,1
15797.0,82,8,2207.4,0
15799.0,45,98,884.14,0
15800.0,76,117,696.89,0
15801.0,15,64,1063.95,0
15802.0,112,1,451.42,0
15803.0,20,8,415.82000000000005,0
15804.0,6,219,3535.95,1
15805.0,1,290,5138.58,1
15806.0,15,31,784.58,0
15807.0,19,48,903.9,0
15808.0,275,195,3651.27,0
15809.0,5,35,515.77,0
15810.0,48,89,1391.98,0
15811.0,75,105,1773.8,1
15812.0,76,41,1801.14,0
15813.0,177,40,1303.9099999999999,0
15814.0,5,54,1577.19,1
15815.0,33,49,2100.6,0
15819.0,18,123,1905.45,0
15820.0,289,17,206.98,0
15821.0,13,62,570.96,0
15822.0,328,16,440.2,1
15823.0,341,1,15.0,0
15825.0,141,20,532.94,0
15826.0,25,68,1654.31,0
15827.0,42,115,1836.09,0
15829.0,68,51,636.14,0
15830.0,7,39,576.0,0
15831.0,27,66,794.64,0
15832.0,223,54,836.79,0
15834.0,39,269,2225.15,0
15835.0,13,50,954.09,0
15836.0,19,10,137.37,0
15837.0,34,24,391.98,0
15838.0,34,141,28333.58,1
15839.0,2,62,1048.49,0
15840.0,28,27,355.56,0
15841.0,42,47,1224.06,0
15843.0,273,8,118.95,0
15844.0,15,11,130.73999999999998,0
15845.0,5,127,3410.48,1
15847.0,7,22,389.27,0
15850.0,137,44,116.16,1
15852.0,156,22,160.71,0
15853.0,21,30,110.8,0
15854.0,56,101,2839.94,1
15855.0,106,80,712.24,0
15856.0,14,526,13082.86,1
15858.0,29,152,1240.34,1
15860.0,10,139,965.16,0
15861.0,15,306,1685.8,1
15862.0,81,100,659.73,1
15863.0,162,2,9.2,1
15864.0,36,17,1478.4,1
15865.0,10,40,895.13,0
15866.0,70,43,211.89,0
15867.0,39,386,3305.12,1
15869.0,246,15,149.64,0
15870.0,2,74,351.44,0
15874.0,33,120,4405.88,0
15880.0,338,96,329.03,0
15881.0,281,29,501.39,0
15882.0,168,23,516.36,0
15883.0,2,20,143.76,1
15885.0,62,18,379.35,0
15886.0,29,12,181.09,0
15888.0,50,12,168.31,0
15889.0,126,85,420.07,0
15891.0,196,60,511.68,0
15894.0,222,37,258.25,0
15895.0,119,11,179.17,0
15897.0,163,22,208.59,0
15898.0,196,72,997.94,1
15899.0,338,4,56.25,0
15901.0,47,65,229.2,1
15903.0,39,52,2520.36,1
15906.0,37,124,1388.2,1
15907.0,146,109,477.59000000000003,1
15909.0,143,7,191.94,0
15910.0,34,200,851.77,1
15912.0,147,19,264.62,0
15916.0,46,78,965.85,1
15917.0,217,12,123.1,0
15918.0,160,40,334.23,0
15919.0,338,39,214.07999999999998,1
15920.0,123,60,167.5,0
15921.0,142,24,323.03000000000003,0
15922.0,342,11,369.5,0
15923.0,342,21,127.08,0
15925.0,163,12,207.15,0
15930.0,36,21,426.63,0
15932.0,57,95,2195.65,1
15933.0,40,47,728.27,1
15935.0,208,12,416.86,0
15937.0,33,7,145.35000000000002,0
15938.0,81,18,404.58000000000004,0
15939.0,59,76,6115.01,0
15940.0,280,1,35.8,0
15942.0,103,14,337.44,0
15944.0,246,6,325.1,0
15945.0,334,2,181.0,0
15947.0,52,29,1708.24,0
15948.0,13,40,644.24,1
15949.0,40,12,237.04000000000002,1
15950.0,1,97,1744.71,0
15951.0,255,22,375.17,1
15952.0,3,84,781.91,0
15953.0,16,71,1237.54,1
15955.0,12,156,3845.28,1
15957.0,1,42,428.89,0
15958.0,43,7,104.35,0
15963.0,14,18,280.04,1
15965.0,336,16,156.19,1
15967.0,288,33,161.9,1
15969.0,19,16,531.1,1
15970.0,273,11,314.09999999999997,0
15971.0,22,34,3995.85,1
15973.0,336,4,307.82000000000005,0
15974.0,8,176,3442.15,0
15975.0,53,24,371.01,0
15976.0,134,96,427.64,0
15977.0,8,28,355.63,1
15978.0,46,49,1098.78,0
15980.0,58,43,2398.86,0
15981.0,46,82,2849.88,1
15983.0,330,80,1138.37,1
15984.0,40,207,2050.71,1
15985.0,92,37,1142.42,0
15987.0,90,77,1193.63,1
15990.0,13,52,792.11,0
15993.0,2,342,1712.1,1
15994.0,24,32,414.27,0
15996.0,57,127,1032.58,0
15998.0,6,504,3080.22,0
16003.0,104,58,1793.9,1
16005.0,152,83,275.41,1
16006.0,180,8,101.4,0
16007.0,17,381,1693.81,0
16008.0,44,17,330.71,1
16009.0,1,81,913.11,1
16010.0,215,79,392.4,0
16011.0,13,189,2702.84,1
16012.0,4,94,1415.29,0
16013.0,14,102,31053.76,1
16014.0,7,138,646.83,0
16015.0,18,81,300.77,1
16016.0,5,165,1180.48,1
16017.0,16,32,211.88,0
16018.0,8,28,408.9,0
16019.0,16,160,3786.24,0
16020.0,34,26,518.8,1
16022.0,229,71,602.63,0
16023.0,15,101,719.81,0
16026.0,12,32,236.09,0
16027.0,61,16,934.62,0
16029.0,8,241,80850.84,0
16030.0,279,29,331.24,0
16031.0,61,98,547.9,0
16033.0,2,1055,8356.95,1
16034.0,165,22,437.70000000000005,0
16036.0,56,55,758.9200000000001,0
16037.0,239,39,855.02,0
16038.0,146,23,393.33,1
16040.0,34,65,1313.55,0
16041.0,0,6,3166.4,0
16042.0,26,50,873.0,1
16043.0,7,39,773.99,0
16045.0,89,83,1340.7,0
16048.0,342,8,256.44,0
16049.0,9,299,1074.81,0
16050.0,143,10,137.9,0
16052.0,23,34,362.06,0
16053.0,2,84,1511.95,0
16054.0,114,70,783.9,0
16055.0,190,8,134.8,0
16056.0,14,66,650.75,0
16057.0,65,83,1544.23,1
16059.0,35,178,1453.16,0
16062.0,103,48,778.14,1
16063.0,229,23,335.32,0
16065.0,334,73,367.14,0
16066.0,1,80,1247.69,1
16070.0,1,19,686.85,1
16071.0,14,21,326.24,0
16072.0,257,23,584.3199999999999,0
16073.0,266,1,122.4,0
16076.0,22,113,1887.5700000000002,1
16078.0,253,1,79.2,0
16079.0,9,11,508.22,1
16080.0,51,10,217.16,0
16081.0,25,223,2799.42,0
16083.0,70,31,1317.62,0
16084.0,268,38,436.18,0
16085.0,27,126,739.98,1
16086.0,28,39,1121.39,0
16091.0,124,18,315.06,0
16092.0,84,51,817.86,0
16093.0,76,1,17.0,0
16094.0,188,16,252.1,1
16096.0,233,12,320.62,0
16097.0,209,10,185.04999999999998,0
16098.0,57,67,2005.63,0
16099.0,19,39,731.9,0
16101.0,40,76,1290.7,0
16102.0,11,57,1842.14,0
16103.0,49,47,1413.14,1
16104.0,31,28,298.21,0
16105.0,218,13,336.96,0
16106.0,35,6,108.38,0
16107.0,11,24,2307.52,1
16108.0,54,48,842.5,0
16109.0,188,18,611.88,0
16110.0,14,342,1320.95,0
16112.0,112,16,195.74,0
16113.0,152,30,161.38,0
16114.0,140,8,135.75000000000003,0
16115.0,10,255,1511.87,1
16116.0,181,34,612.78,0
16117.0,159,30,232.21,0
16119.0,42,11,309.48,1
16120.0,28,30,1309.14,0
16121.0,26,204,854.66,0
16122.0,42,38,684.42,0
16123.0,21,16,307.78000000000003,0
16124.0,286,11,249.0,0
16125.0,336,13,289.35,0
16126.0,71,73,3706.7,1
16127.0,8,40,656.25,0
16128.0,6,84,1690.5800000000002,1
16131.0,21,78,3506.54,0
16133.0,9,265,12979.52,1
16134.0,328,16,283.53000000000003,1
16135.0,232,21,517.55,0
16136.0,29,37,709.38,0
16139.0,81,15,306.37,1
16140.0,35,35,725.1800000000001,0
16141.0,57,30,620.4,0
16142.0,219,37,535.34,0
16143.0,77,94,1949.3600000000001,1
16144.0,216,1,175.2,0
16145.0,9,203,3432.1,1
16146.0,126,29,734.13,0
16147.0,103,22,375.0,0
16148.0,265,1,76.32000000000001,0
16149.0,111,11,163.68,1
16150.0,12,117,2053.02,0
16152.0,238,29,1829.04,0
16153.0,19,89,1824.23,0
16156.0,19,103,2380.4300000000003,1
16157.0,42,6,168.32,1
16159.0,251,14,348.2,0
16160.0,34,20,1025.44,0
16161.0,28,377,4258.99,1
16162.0,221,2,37.4,0
16163.0,201,6,856.6,0
16164.0,12,14,245.36,1
16168.0,3,89,3329.34,1
16169.0,9,41,904.8000000000001,1
16170.0,20,125,1885.05,0
16171.0,28,3,73.19999999999999,0
16172.0,64,69,1140.21,0
16173.0,7,65,1119.47,1
